County,Poverty %,Poverty % (U18),MedHHInc,MedHHInc_log,PopDen_log,PopDen,Firearms %,Firearms_adj,Homicide_log,Homicide_adj
"Essex County, NJ",15.1,19.8,66191,11.100299781021203,7.795672208844558,2430.062385,0.1937984496124031,0.11436395229925295,0.31403416759903036,1.3689365090220578
"Estill County, KY",22.6,30.0,41843,10.6416797978892,3.0835100422071577,21.8349095,0.6111111111111112,1.3911899733144468,-0.45829788355308904,0.632359078779294
"Etowah County, AL",17.4,25.0,46308,10.743070011325619,4.307445159743104,74.25054812,0.6598984771573604,1.1442624480350814,-0.4152860576546383,0.6601514123279316
"Evangeline Parish, LA",26.3,35.1,37707,10.537601032592947,2.9758584427629025,19.60644704,0.723404255319149,1.8371327760697247,-0.2101042411396936,0.8104997541484079
"Fairbanks North Star Borough, AK",7.9,9.4,76754,11.24836078135523,1.658131116283985,5.249490983,0.7071129707112971,1.5529548411759084,-0.39927980847527883,0.6708029787327888
"Fairfax County, VA",7.1,8.8,133845,11.804437693002361,7.029269837173771,1129.205805,0.40599455040871935,0.35909455152344055,-1.8849811300077122,0.15183192446964267
"Fairfield County, CT",9.1,11.3,100703,11.519930869722678,6.368901391622536,583.4165304,0.2668213457076566,0.22257410435454622,-1.1629221652474535,0.31257145959355837
"Fairfield County, OH",8.2,10.9,80245,11.292839733755256,4.762562761758857,117.0455016,0.5670103092783505,0.6579943017693467,-1.7517435434252644,0.17347122501191867
"Fairfield County, SC",20.6,30.5,40766,10.615603679643675,2.547712418232577,12.77783997,0.6071428571428571,0.6751658127804917,0.17518706789335523,1.1914690813773383
"Fannin County, TX",14.3,17.9,56794,10.947185965326783,2.695437647523416,14.81199977,0.6129032258064516,1.5079444864787643,-0.7990904675500375,0.4497378293006841
"Faulkner County, AR",13.6,14.3,57573,10.960808986786358,4.2897302914107165,72.94679147,0.6080402010050251,0.9071852067332636,-0.7188119283536589,0.48733089617902586
"Fauquier County, VA",6.5,7.2,106714,11.577907637679886,3.7179746637188433,41.18090441,0.5967741935483871,0.9816341555624829,-1.2315592302313487,0.2918371813834409
"Fayette County, GA",6.5,8.6,92319,11.43300524979418,5.3991793167160615,221.2247862,0.6230769230769231,0.664754471704849,-0.9526390749469109,0.3857217304954062
"Fayette County, KY",14.6,16.2,61269,11.023029284385268,6.07276426717953,433.8783812,0.5759637188208617,0.7365203011382138,-0.40073503561363544,0.6698275179642811
"Fayette County, PA",15.9,21.0,47812,10.775031932997871,4.168629402840816,64.62681405,0.627906976744186,1.107197191819863,-0.8914200034220953,0.4100730340073567
"Fayette County, TN",12.3,18.6,70943,11.169632016691976,3.0793727501039307,21.74475872,0.8166666666666667,1.1255647923332959,-0.40623952081690123,0.6661505913809302
"Fayette County, TX",11.0,15.5,64711,11.077686481493952,2.3212891612127513,10.18880085,0.7352941176470589,0.907744146865741,-0.9177732687367337,0.3994074246209261
"Fayette County, WV",19.9,23.6,40478,10.608513895626151,3.248470633063465,25.75092717,0.6511627906976745,1.1459793519077486,-0.3925845286709444,0.6753092609456376
"Finney County, KS",12.5,13.5,62157,11.037418721328592,2.3942022236976546,10.95945138,0.5789473684210527,0.8142920594186448,-0.9938935423409274,0.3701327542812022
"Flagler County, FL",10.3,19.2,65783,11.094116725270446,4.445781254344092,85.26646662,0.49583333333333335,1.0226829356328517,-1.2601864285583644,0.2836011502175135
"Flathead County, MT",9.5,11.6,65835,11.094906890790444,2.007430735627527,7.444166724,0.6549019607843137,1.5638695564229155,-1.174323016127113,0.3090281159398575
"Florence County, SC",18.8,23.3,52062,10.860190595021544,4.202163180817958,66.83074177,0.7125,0.7497533706017757,-0.026997140359258622,0.973364024991779
"Floyd County, GA",16.2,25.2,59685,10.996836011529139,4.294934058933177,73.327379,0.6127167630057804,0.9943033919815997,-0.5102689063275911,0.6003341234605886
"Floyd County, IN",9.2,12.5,67330,11.117361181539327,5.3004490149703365,200.4267844,0.6141732283464567,0.924881810776296,-1.0336007667944367,0.3557237733754985
"Floyd County, KY",28.0,35.5,36253,10.498277415479205,3.5904847353066582,36.25164412,0.8072289156626506,1.6262609590570598,-0.49953330484951125,0.6068137906929328
"Fond du Lac County, WI",8.1,10.9,69428,11.148045523340771,4.0055105690945005,54.89984741,0.5371428571428571,0.8354456480391913,-2.4204996755533115,0.08887719659991396
"Ford County, KS",11.6,14.1,67105,11.114013835831907,2.495105243550755,12.12300932,0.38235294117647056,0.6909913333740841,-1.0627751780034507,0.34549566668704207
"Forrest County, MS",20.1,27.6,45326,10.721636098258875,4.136184325519959,62.56364293,0.7142857142857143,1.0199245255851066,0.08793688006057815,1.0919191979793494
"Forsyth County, GA",5.3,5.6,120919,11.702876178928665,5.935079266852639,378.0699634,0.583969465648855,0.6543744073741581,-2.122309014211412,0.11975479350638185
"Forsyth County, NC",14.3,19.9,60228,11.005892639442934,5.863115158961683,351.818409,0.5433884297520661,0.6490038900750278,-0.5073023752282964,0.6021176774840562
"Fort Bend County, TX",7.2,8.9,98070,11.493436788386367,5.80309264442945,331.3226402,0.5954088952654233,0.5307763979723062,-0.9679608239514079,0.37985684385006013
"Franklin County, AL",18.9,25.1,45440,10.724148053395034,2.9555015703324092,19.21135615,0.6851851851851852,1.0646470982611722,-0.7150611874745642,0.48916218028216024
"Franklin County, GA",16.5,27.7,48045,10.779893350711369,3.503573200941927,33.23399178,0.6923076923076923,1.4548863976204525,-0.26415213895120226,0.7678567098552388
"Franklin County, IL",16.5,24.0,49510,10.80992994835547,3.609394592169701,36.94368005,0.5,0.9764716823212126,-1.3635838737299093,0.2557425834650795
"Franklin County, KY",13.3,18.1,60517,11.010679596283687,4.53725431040422,93.4339071,0.5454545454545454,0.7603819289803279,-0.5776168475979706,0.5612342809140515
"Franklin County, MO",9.6,12.1,68162,11.129642503795713,3.761354151968901,43.00662407,0.5787401574803149,1.3015276570200154,-0.9892242731572438,0.3718650448628615
"Franklin County, MS",22.1,32.0,43579,10.682330661929695,1.6697081062718884,5.310617435,0.9333333333333333,1.6229061612473192,0.243056411958589,1.2751405552657509
"Franklin County, NC",12.5,17.4,63687,11.061735739100111,3.9309075940047236,50.95320151,0.6909090909090909,1.0673542675211118,-0.5043502853361201,0.603897809255366
"Franklin County, OH",14.3,19.9,66056,11.098258146097265,6.829644295643843,924.8617766,0.4966442953020134,0.5923745099356269,-0.04398464737280135,0.9569686493431812
"Franklin County, PA",9.5,13.9,66983,11.112194134834576,4.342162828470585,76.87362413,0.5515695067264574,0.7304458748514612,-1.5153665865548849,0.21972762089027692
"Franklin County, TN",12.4,15.9,57723,10.963410986589126,3.3640403058239334,28.90574331,0.6020408163265306,1.2920009810448128,-0.8769063000565468,0.41606811253985493
"Franklin County, VA",11.2,16.8,60062,11.003132641016187,3.4480142687718054,31.43790306,0.6804123711340206,1.0664701776157606,-0.5699523848531322,0.5655523669174487
"Franklin County, WA",11.8,14.7,79532,11.283914735377971,3.3390654294354762,28.19276626,0.5454545454545454,0.4899729085812631,-0.9470200291971087,0.3878952192934999
"Franklin Parish, LA",24.0,36.6,38439,10.556827848177686,2.530718629597403,12.5625307,0.7857142857142857,0.9820595574482521,-0.018103323334115805,0.9820595574482521
"Franklin city, VA",19.6,33.4,46460,10.7463470063244,5.942223428723981,380.7806276,,,0.2695475022562982,1.309371828865102
"Frederick County, MD",6.6,8.4,104253,11.554575916225415,4.9784824979731095,145.2537914,0.4934210526315789,0.5514529498505011,-1.494960186905285,0.22425753293920378
"Frederick County, VA",7.5,9.9,85262,11.353484147703,4.3766960038231755,79.57468414,0.5796178343949044,0.9839167455061495,-1.8190232991494593,0.16218407892958508
"Fredericksburg city, VA",14.2,20.8,77437,11.257219981530637,6.958249537975916,1051.790825,0.6136363636363636,0.8817391815500975,-0.9367891954514799,0.3918840806889322
"Fremont County, CO",15.9,19.4,51732,10.853831824535135,2.4712567253366884,11.83731376,0.5602409638554217,1.7907481861453856,-0.6918694415220632,0.500639277847097
"Fremont County, WY",14.8,19.1,56316,10.938733965582419,0.5217061739102163,1.684899931,0.656934306569343,2.036282020534773,0.18160784927961363,1.199143856537144
"Fresno County, CA",19.4,26.8,63140,11.053109762111983,4.1492379267735995,63.38567736,0.38005644402634053,0.37824368536679104,-0.30540325033440163,0.7368261890684766
"Frio County, TX",26.7,33.7,47833,10.775471056848307,1.8879995880202065,6.606140452,0.5454545454545454,0.5803690179672575,-0.5440911398805982,0.5803690179672575
"Fulton County, GA",13.7,19.3,82820,11.324424857099558,6.618817113709302,749.0585218,0.5020508613617719,0.5515829665051244,0.21305810955835527,1.2374565572083918
"Gadsden County, FL",25.8,42.4,45678,10.729372060534267,3.5384371794362512,34.41309565,0.6811594202898551,0.9279606386738455,0.006912068696630585,1.0069360121780027
"Gaines County, TX",13.8,20.3,58712,10.980399414224898,1.652961588970641,5.222423619,0.5416666666666666,0.5967573125722995,-0.7786090243094558,0.45904408659407653
"Gallatin County, MT",8.8,6.8,78910,11.27606324151508,2.742284347484362,15.52240319,0.68,1.3640022858182097,-2.0119644850505574,0.1337257142959029
"Gallia County, OH",18.0,25.6,49575,10.811241953387997,3.2184545945631715,24.98947146,0.6075949367088608,1.4395436646583033,-0.562435867919657,0.5698193672605784
"Galveston County, TX",12.1,16.4,77627,11.2596705837992,5.808964679517602,333.2739017,0.6226415094339622,0.9374121176139737,-0.4792298584147515,0.6192601261813523
"Garfield County, CO",9.2,12.5,78940,11.276443349216837,2.037050342382765,7.667957958,0.5642857142857143,1.233080265720993,-1.5949831750337065,0.20291194246041655
"Garfield County, OK",12.9,18.7,59514,10.99396685797405,3.121696624572725,22.68483466,0.6062992125984252,1.1350436623289326,-0.9212974366436267,0.39800232315430106
"Garland County, AR",14.5,21.2,48053,10.780059847413037,4.025349044124504,55.99985179,0.5516129032258065,1.588943185524449,0.030935776863137945,1.0314192607790282
"Garvin County, OK",15.6,21.2,50043,10.820637914822164,2.5947777387480007,13.39361015,0.527027027027027,1.2831690986559625,-0.8492794122993108,0.4277230328853209
"Gaston County, NC",14.9,19.6,56017,10.933410495077375,5.4599403852125254,235.0834095,0.5989717223650386,0.984682482160554,-0.6542901411067651,0.5198109240590049
"Geary County, KS",12.5,16.9,54104,10.898663399254776,3.556078247695711,35.02556585,0.6395348837209303,1.4295071059498685,-0.43112765666259484,0.6497759572499402
"Geauga County, OH",6.2,7.1,91701,11.426288563310505,4.506764282411753,90.62809664,0.5211267605633803,0.7173357761524629,-1.9282261330593276,0.1454059005714452
"Genesee County, MI",16.3,22.6,52157,10.86201367960904,5.513987156757021,248.1385245,0.5516693163751988,0.7645029177793635,0.31347686495148774,1.3681738096281981
"Geneva County, AL",21.1,29.1,43206,10.673734653476922,2.8794408913916656,17.80431585,0.6808510638297872,1.0930865690403724,-0.6686802924918768,0.5123843292376746
"George County, MS",16.4,22.1,54560,10.907056292517344,2.9509329167838376,19.12378631,0.625,0.7716168459389805,-0.31056046009979205,0.7330360036420315
"Georgetown County, SC",14.7,25.3,58419,10.975396458369689,3.3750256666388974,29.22503388,0.696969696969697,1.0235308253366897,-0.29882525592972364,0.7416890038671664
"Gibson County, IN",11.4,14.1,60592,11.011918150141575,3.281376500007364,26.61237944,0.6025641025641025,1.2708644852863638,-1.3078651427388108,0.2703966989970987
"Gibson County, TN",13.4,19.4,51280,10.845056091594552,3.449992938832918,31.50016988,0.673469387755102,1.2145279626661465,-0.23409913312288005,0.7912833696158227
"Gila County, AZ",16.8,27.3,52665,10.871706377270643,1.466330917543739,4.333306678,0.576530612244898,1.9201914073983446,-0.2037619353803077,0.815656527036465
"Gilchrist County, FL",15.3,22.5,52168,10.862224559073038,2.967791859800037,19.44892619,0.7142857142857143,1.557931689888504,-0.18524955767924725,0.8308969012738688
"Giles County, TN",12.4,19.9,55468,10.923561556873755,2.9141553970617307,18.43323706,0.7058823529411765,1.865126486661237,-1.0731204173616304,0.3419398558878935
"Giles County, VA",11.8,17.3,55018,10.915415683399843,2.899951515695179,18.17326423,0.6470588235294118,1.1846618598114234,-0.43667842007349134,0.6461791962607764
"Gillespie County, TX",8.8,14.8,71594,11.178766550554732,2.2578443713240066,9.562453834,0.7457627118644068,1.5391988470001363,-0.9550323092812142,0.3847997117500341
"Gilmer County, GA",14.0,23.3,57970,10.967680914333778,3.299756510447851,27.10603808,0.7564102564102564,1.8087950359306404,-1.1822914533330644,0.30657542981875263
"Glacier County, MT",24.6,29.6,44777,10.709449893714698,0.5687433000265972,1.766046266,0.4411764705882353,0.9983759750805355,-0.14472618871811385,0.8652591784031308
"Glenn County, CA",15.5,21.4,56741,10.946252332458506,2.1038146592127065,8.197380559,0.5789473684210527,1.067767653758542,-0.6583486750172498,0.5177055290950507
"Gloucester County, NJ",7.7,9.8,93783,11.448738881895192,5.854450892727318,348.783328,0.3047337278106509,0.3218249159974479,-1.361757361421205,0.2562101272989391
"Gloucester County, VA",8.4,12.2,75630,11.233608308850075,4.187751994161416,65.87453804,0.6341463414634146,1.2731835710350736,-1.0016730048163165,0.3672644916447328
"Glynn County, GA",16.5,26.1,60685,11.013451829540461,4.347424410472459,77.27916697,0.6351351351351351,1.028267511450415,-0.2527395469020877,0.7766701416274411
"Gordon County, GA",12.8,17.5,56053,10.934052950707574,4.1210056567304365,61.62118087,0.5858585858585859,0.9304235673081241,-0.9545045280001825,0.3850028554378445
"Grady County, GA",22.4,31.3,42171,10.649488059999875,3.0528132848984435,21.17483154,0.725,1.0543652539384178,-0.056260361138657795,0.945292986289616
"Grady County, OK",13.4,18.4,61326,11.023959175557131,2.955039696179809,19.20248497,0.6517857142857143,1.2214609007019217,-0.6564246347092416,0.518702574270679
"Grafton County, NH",8.6,11.7,77378,11.256457781448521,3.0103807660882467,20.29512615,0.5398773006134969,0.8938856192087893,-1.6450752900252317,0.19299803142007954
"Graham County, AZ",20.4,23.3,52644,10.871307550954214,1.1517646952019018,3.163771078,0.5833333333333334,1.0094382476152022,-0.7838366534750588,0.45665063582592474
"Grainger County, TN",16.9,23.1,46983,10.757541113134543,3.4552791254585578,31.66712655,0.5471698113207547,1.1472108929652236,-0.9273770509117161,0.3955899630914565
"Grand Forks County, ND",13.6,12.1,64804,11.079122608830309,2.940622345604001,18.92762217,0.5504587155963303,0.7866335231742236,-1.33860509074445,0.2622111743914079
"Grand Traverse County, MI",8.8,11.7,66271,11.10150767475264,4.3345107598715265,76.28762679,0.4339622641509434,0.6900027600110401,-1.6094339124261003,0.20000080000320003
"Grant County, AR",11.2,15.9,67088,11.113760469410543,2.402649030312871,11.05241582,0.6666666666666666,1.204571348266672,-0.4269806968093801,0.6524761469777807
"Grant County, IN",18.8,25.5,50248,10.824726024134216,4.133898332245528,62.42078621,0.5701754385964912,0.8722303332188251,-0.6222095621350667,0.5367571281346616
"Grant County, NM",18.6,26.7,46503,10.747272105623404,1.006183615499767,2.735142715,0.5631067961165048,1.8552104224442079,-0.2643910552924737,0.7676732782527756
"Grant County, WA",11.7,14.6,61815,11.031901332441027,2.615121456428957,13.66887645,0.5984848484848485,0.7643654750628184,-0.9245850194599508,0.39669600604526006
"Grant Parish, LA",20.6,25.6,50979,10.839169062202215,2.596653606398835,13.41875837,0.7777777777777778,1.428041013337903,-0.490994276057384,0.6120175771448155
"Granville County, NC",14.0,16.7,62715,11.046355932458775,3.7548751428325886,42.72888447,0.7032967032967034,0.9764894897689839,-0.8504698650731977,0.42721415177393046
"Graves County, KY",16.2,22.2,49668,10.813116141536733,3.2618274475917004,26.09718483,0.7763157894736842,1.4376989019879234,-0.38228908301262776,0.6822977839942687
"Gray County, TX",17.7,23.6,45530,10.726126728328827,2.2469597449021657,9.458934503,0.7608695652173914,1.4105338669181449,-0.9087947067472095,0.40300967626232703
"Grays Harbor County, WA",13.7,20.8,55018,10.915415683399843,2.6820008517606233,14.61430512,0.5389221556886228,1.1259993244004054,-0.8257906791231727,0.4378886261557132
"Grayson County, KY",18.2,23.9,45695,10.729744161706302,3.0065577441329348,20.21768556,0.717948717948718,1.9454644622701487,-0.6518007429879148,0.5211065523937898
"Grayson County, TX",11.2,14.8,62678,11.045765787856224,3.9742741375474764,53.21147867,0.6113207547169811,1.154272840173825,-0.7394331457406816,0.47738444624473003
"Greenbrier County, WV",18.9,24.5,41958,10.644424396931921,2.593940979469302,13.38240761,0.625,1.4173686936757008,-0.7140920860644472,0.4896364578152422
